,Date,Temperature,Dew point,Winds,Visibility,Clouds,Altimeter,Relative humidity,Density altitude,Remarks,Flight conditions,Raw data,Heat index,Present weather,Wind gusts,Winds variable
57,2024-04-21 09:00:00,24.0°C (75.2°F),22.0°C (71.6°F),"8 kts (4.1 m/s, 9.2 mph) West-Northwest (300°)",5.6 mi. (9 km),"Few clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 2,000 ft. (610 m)",29.77 in.Hg (1008 mB),89 %,"1,577 ft. (481 m)",,Visual Meteorological Conditions,ZGSZ 210100Z 11004MPS 9000 -TSRA FEW015 FEW020CB 24/22 Q1008 BECMG AT0115 30008G15MPS 2000 +TSRA,,Light thunderstorm with rain,"29.2 kts (15 m/s, 33.6 mph)",
58,2024-04-21 10:00:00,24.0°C (75.2°F),22.0°C (71.6°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",3.7 mi. (6 km),"Scattered clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 2,000 ft. (610 m) Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.80 in.Hg (1009 mB),89 %,"1,544 ft. (471 m)",,Marginal Visual Meteorological Conditions,ZGSZ 210200Z 34003MPS 290V020 6000 +TSRA SCT015 FEW020CB BKN050 24/22 Q1009 BECMG AT0310 18005MPS -TSRA,,Heavy thunderstorm with rain,,Winds variable from West-Northwest (290°) to North-Northeast (20°)
59,2024-04-21 11:00:00,22.0°C (71.6°F),22.0°C (71.6°F),"5 kts (2.6 m/s, 5.8 mph) Vrb",1968.5 ft. (600 m),"Ceiling: Broken clouds 900 ft. (274 m) Scattered clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 2,000 ft. (610 m) Few clouds with cumulonimbus 2,000 ft. (610 m) Broken clouds 3,000 ft. (914 m) Broken clouds 5,000 ft. (1,524 m)",29.88 in.Hg (1012 mB),100 %,"1,214 ft. (370 m)",,Low Instrument Meteorological Conditions,ZGSZ 210300Z 31005G12MPS 260V050 0600 R33/0450N R34/0750D +TSRA BKN009 FEW020CB BKN050 22/22 Q1012 BECMG AT0330 18005MPS 4000 -TSRA SCT015 FEW020CB BKN030,,"Heavy thunderstorm with rain, light thunderstorm with rain","23.3 kts (12 m/s, 26.8 mph)",Winds variable from West (260°) to Northeast (50°)
60,2024-04-21 12:00:00,23.0°C (73.4°F),22.0°C (71.6°F),"9.7 kts (5 m/s, 11.2 mph) East-Southeast (120°)",3.1 mi. (5 km),"Scattered clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 2,000 ft. (610 m) Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.83 in.Hg (1010 mB),94 %,"1,396 ft. (425 m)",,Marginal Visual Meteorological Conditions,ZGSZ 210400Z 12005MPS 5000 -TSRA SCT015 FEW020CB BKN050 23/22 Q1010 RESHRA BECMG AT0420 -SHRA,,"Light thunderstorm with rain, recent rain showers",,
61,2024-04-21 13:00:00,23.0°C (73.4°F),22.0°C (71.6°F),"7 kts (3.6 m/s, 8.1 mph) West-Southwest (240°)",4.3 mi. (7 km),"Scattered clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 2,000 ft. (610 m) Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.83 in.Hg (1010 mB),94 %,"1,396 ft. (425 m)",,Marginal Visual Meteorological Conditions,ZGSZ 210500Z 17008MPS 7000 -SHRA SCT015 FEW020CB BKN050 23/22 Q1010 BECMG AT0540 24007G12MPS TSRA,,Light rain showers,"23.3 kts (12 m/s, 26.8 mph)",
62,2024-04-21 14:00:00,23.0°C (73.4°F),22.0°C (71.6°F),"11.7 kts (6 m/s, 13.4 mph) South (180°)",4.3 mi. (7 km),"Scattered clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 2,000 ft. (610 m)",29.83 in.Hg (1010 mB),94 %,"1,396 ft. (425 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 210600Z 18006MPS 7000 -SHRA SCT015 FEW020CB 23/22 Q1010 RESHRA NOSIG,,"Light rain showers, recent rain showers",,
63,2024-04-21 15:00:00,23.0°C (73.4°F),22.0°C (71.6°F),"19.4 kts (10 m/s, 22.4 mph) South-Southeast (150°)",5 mi. (8 km),"Scattered clouds 1,300 ft. (396 m) Scattered clouds 4,300 ft. (1,311 m)",29.80 in.Hg (1009 mB),94 %,"1,430 ft. (436 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 210700Z 15010MPS 8000 -SHRA SCT013 SCT043 23/22 Q1009 NOSIG,,Light rain showers,,
64,2024-04-21 16:00:00,24.0°C (75.2°F),22.0°C (71.6°F),"7.8 kts (4 m/s, 8.9 mph) South-Southeast (160°)",6.2 mi. (10 km),"Scattered clouds 4,300 ft. (1,311 m)",29.71 in.Hg (1006 mB),89 %,"1,645 ft. (501 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 210800Z 16004MPS 9999 SCT043 24/22 Q1006 NOSIG,,,,
65,2024-04-21 17:00:00,24.0°C (75.2°F),21.0°C (69.8°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",6.2 mi. (10 km),"Scattered clouds 5,300 ft. (1,615 m)",29.74 in.Hg (1007 mB),83 %,"1,591 ft. (485 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 210900Z 10003MPS 070V150 9999 SCT053 24/21 Q1007 NOSIG,,,,Winds variable from East-Northeast (70°) to South-Southeast (150°)
66,2024-04-21 18:00:00,24.0°C (75.2°F),22.0°C (71.6°F),"3.9 kts (2 m/s, 4.5 mph) South-Southwest (200°)",6.2 mi. (10 km),"Scattered clouds 1,000 ft. (305 m) Few clouds with cumulonimbus 2,000 ft. (610 m) Ceiling: Broken clouds 3,000 ft. (914 m) Scattered clouds 5,300 ft. (1,615 m)",29.77 in.Hg (1008 mB),89 %,"1,577 ft. (481 m)",,Visual Meteorological Conditions,ZGSZ 211000Z 20002MPS 9999 SCT053 24/22 Q1008 BECMG AT1130 SHRA SCT010 FEW020CB BKN030,,Rain showers,,
67,2024-04-21 19:00:00,24.0°C (75.2°F),22.0°C (71.6°F),"9.7 kts (5 m/s, 11.2 mph) South (190°)",6.2 mi. (10 km),"Few clouds with cumulonimbus 2,000 ft. (610 m) Scattered clouds 5,000 ft. (1,524 m)",29.77 in.Hg (1008 mB),89 %,"1,577 ft. (481 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 211100Z 19005MPS 9999 FEW020CB SCT050 24/22 Q1008 NOSIG,,,,
68,2024-04-21 20:00:00,24.0°C (75.2°F),21.0°C (69.8°F),"7.8 kts (4 m/s, 8.9 mph) South-Southwest (210°)",6.2 mi. (10 km),"Few clouds 1,500 ft. (457 m) Scattered clouds 5,000 ft. (1,524 m)",29.83 in.Hg (1010 mB),83 %,"1,490 ft. (454 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 211200Z 21004MPS 9999 -SHRA FEW015 SCT050 24/21 Q1010 NOSIG,,Light rain showers,,
69,2024-04-21 21:00:00,23.0°C (73.4°F),22.0°C (71.6°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",6.2 mi. (10 km),"Few clouds 1,500 ft. (457 m) Scattered clouds 5,000 ft. (1,524 m)",29.80 in.Hg (1009 mB),94 %,"1,430 ft. (436 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 211300Z 16003MPS 140V200 9999 -SHRA FEW015 SCT050 23/22 Q1009 NOSIG,,Light rain showers,,Winds variable from Southeast (140°) to South-Southwest (200°)
70,2024-04-21 22:00:00,23.0°C (73.4°F),22.0°C (71.6°F),"7.8 kts (4 m/s, 8.9 mph) Vrb",6.2 mi. (10 km),"Few clouds 1,500 ft. (457 m) Scattered clouds 5,000 ft. (1,524 m)",29.80 in.Hg (1009 mB),94 %,"1,430 ft. (436 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 211400Z 12004MPS 080V150 9999 -SHRA FEW015 SCT050 23/22 Q1009 NOSIG,,Light rain showers,,Winds variable from East (80°) to South-Southeast (150°)
71,2024-04-21 23:00:00,24.0°C (75.2°F),22.0°C (71.6°F),"5.8 kts (3 m/s, 6.7 mph) South-Southwest (210°)",6.2 mi. (10 km),"Few clouds with cumulonimbus 2,000 ft. (610 m) Ceiling: Broken clouds 3,000 ft. (914 m) Few clouds 5,000 ft. (1,524 m)",29.83 in.Hg (1010 mB),89 %,"1,510 ft. (460 m)",,Visual Meteorological Conditions,ZGSZ 211500Z 21003MPS 9999 FEW050 24/22 Q1010 BECMG AT1630 SHRA FEW020CB BKN030,,Rain showers,,
72,2024-04-22 00:00:00,24.0°C (75.2°F),22.0°C (71.6°F),"5.8 kts (3 m/s, 6.7 mph) West (270°)",6.2 mi. (10 km),"Scattered clouds 1,600 ft. (488 m)",29.83 in.Hg (1010 mB),89 %,"1,510 ft. (460 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 211600Z 27003MPS 9999 SCT016 24/22 Q1010 NOSIG,,,,
73,2024-04-22 01:00:00,23.0°C (73.4°F),22.0°C (71.6°F),"1.9 kts (1 m/s, 2.2 mph) Vrb",6.2 mi. (10 km),"Scattered clouds 1,600 ft. (488 m)",29.80 in.Hg (1009 mB),94 %,"1,430 ft. (436 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 211700Z VRB01MPS 9999 SCT016 23/22 Q1009 NOSIG,,,,Winds variable
74,2024-04-22 02:00:00,23.0°C (73.4°F),22.0°C (71.6°F),"5.8 kts (3 m/s, 6.7 mph) Northwest (310°)",6.2 mi. (10 km),"Ceiling: Broken clouds 1,600 ft. (488 m)",29.80 in.Hg (1009 mB),94 %,"1,430 ft. (436 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 211800Z 31003MPS 9999 BKN016 23/22 Q1009 NOSIG,,,,
75,2024-04-22 03:00:00,23.0°C (73.4°F),22.0°C (71.6°F),"3.9 kts (2 m/s, 4.5 mph) East-Southeast (110°)",6.2 mi. (10 km),"Few clouds 1,500 ft. (457 m) Scattered clouds 4,300 ft. (1,311 m)",29.77 in.Hg (1008 mB),94 %,"1,464 ft. (446 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 211900Z 11002MPS 9999 -SHRA FEW015 SCT043 23/22 Q1008 NOSIG,,Light rain showers,,
76,2024-04-22 04:00:00,23.0°C (73.4°F),22.0°C (71.6°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",6.2 mi. (10 km),"Few clouds 1,500 ft. (457 m) Scattered clouds 4,300 ft. (1,311 m)",29.74 in.Hg (1007 mB),94 %,"1,497 ft. (456 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 212000Z 07002MPS 040V100 9999 -SHRA FEW015 SCT043 23/22 Q1007 NOSIG,,Light rain showers,,Winds variable from Northeast (40°) to East (100°)
77,2024-04-22 05:00:00,23.0°C (73.4°F),22.0°C (71.6°F),"3.9 kts (2 m/s, 4.5 mph) North (360°)",6.2 mi. (10 km),"Few clouds 2,000 ft. (610 m)",29.77 in.Hg (1008 mB),94 %,"1,464 ft. (446 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 212100Z 36002MPS 9999 FEW020 23/22 Q1008 NOSIG,,,,
78,2024-04-22 06:00:00,23.0°C (73.4°F),22.0°C (71.6°F),"1.9 kts (1 m/s, 2.2 mph) Vrb",,Sky clear,29.77 in.Hg (1008 mB),94 %,"1,464 ft. (446 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 212200Z VRB01MPS CAVOK 23/22 Q1008 NOSIG,,,,Winds variable
79,2024-04-22 07:00:00,23.0°C (73.4°F),22.0°C (71.6°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",4.3 mi. (7 km),,29.80 in.Hg (1009 mB),94 %,"1,430 ft. (436 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 212300Z 05002MPS 020V100 7000 NSC 23/22 Q1009 NOSIG,,,,Winds variable from North-Northeast (20°) to East (100°)
80,2024-04-22 08:00:00,24.0°C (75.2°F),22.0°C (71.6°F),"1.9 kts (1 m/s, 2.2 mph) Vrb",4.3 mi. (7 km),,29.80 in.Hg (1009 mB),89 %,"1,544 ft. (471 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 220000Z VRB01MPS 7000 NSC 24/22 Q1009 NOSIG,,,,Winds variable
81,2024-04-22 09:00:00,25.0°C (77.0°F),23.0°C (73.4°F),"3.9 kts (2 m/s, 4.5 mph) North (10°)",4.3 mi. (7 km),"Scattered clouds 3,300 ft. (1,006 m)",29.83 in.Hg (1010 mB),89 %,"1,645 ft. (501 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 220100Z 01002MPS 7000 SCT033 25/23 Q1010 NOSIG,,,,
82,2024-04-22 10:00:00,26.0°C (78.8°F),22.0°C (71.6°F),"3.9 kts (2 m/s, 4.5 mph) Northeast (50°)",4.3 mi. (7 km),"Ceiling: Broken clouds 3,300 ft. (1,006 m)",29.83 in.Hg (1010 mB),79 %,"1,736 ft. (529 m)",No significant changes expected in the next two hours,Marginal Visual Meteorological Conditions,ZGSZ 220200Z 05002MPS 7000 BKN033 26/22 Q1010 NOSIG,,,,
83,2024-04-22 11:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",6.2 mi. (10 km),"Scattered clouds 3,300 ft. (1,006 m)",29.83 in.Hg (1010 mB),84 %,"1,758 ft. (536 m)",,Visual Meteorological Conditions,ZGSZ 220300Z 04002MPS 360V060 9999 SCT033 26/23 Q1010 BECMG AT0420 TSRA,,,,Winds variable from North (359.999999°) to East-Northeast (60°)
84,2024-04-22 12:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"7 kts (3.6 m/s, 8.1 mph) North-Northwest (330°)",6.2 mi. (10 km),"Scattered clouds 5,000 ft. (1,524 m)",29.80 in.Hg (1009 mB),84 %,"1,791 ft. (546 m)",,Visual Meteorological Conditions,ZGSZ 220400Z VRB01MPS 9999 SCT050 26/23 Q1009 BECMG AT0450 33007G12MPS TSRA,,,"23.3 kts (12 m/s, 26.8 mph)",
85,2024-04-22 13:00:00,24.0°C (75.2°F),23.0°C (73.4°F),"5.8 kts (3 m/s, 6.7 mph) West-Northwest (290°)",2.5 mi. (4 km),"Scattered clouds 1,600 ft. (488 m) Few clouds with cumulonimbus 2,600 ft. (792 m) Ceiling: Broken clouds 3,300 ft. (1,006 m)",29.80 in.Hg (1009 mB),94 %,"1,565 ft. (477 m)",,Instrument Meteorological Conditions,ZGSZ 220500Z 29003MPS 4000 TSRA BR SCT016 FEW026CB BKN033 24/23 Q1009 BECMG AT0600 -SHRA,,"Thunderstorm with rain, mist",,
86,2024-04-22 14:00:00,24.0°C (75.2°F),23.0°C (73.4°F),"1.9 kts (1 m/s, 2.2 mph) Vrb",2.2 mi. (3.5 km),"Scattered clouds 1,500 ft. (457 m) Few clouds with cumulonimbus 2,600 ft. (792 m) Ceiling: Broken clouds 4,300 ft. (1,311 m)",29.77 in.Hg (1008 mB),94 %,"1,599 ft. (487 m)",,Instrument Meteorological Conditions,ZGSZ 220600Z VRB01MPS 3500 TSRA SCT015 FEW026CB BKN043 24/23 Q1008 BECMG AT0630 -SHRA,,Thunderstorm with rain,,Winds variable
87,2024-04-22 15:00:00,25.0°C (77.0°F),23.0°C (73.4°F),"11.7 kts (6 m/s, 13.4 mph) Southeast (130°)",6.2 mi. (10 km),"Scattered clouds 5,000 ft. (1,524 m)",29.77 in.Hg (1008 mB),89 %,"1,712 ft. (522 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 220700Z 13006MPS 9999 SCT050 25/23 Q1008 RESHRA NOSIG,,Recent rain showers,,
88,2024-04-22 16:00:00,26.0°C (78.8°F),23.0°C (73.4°F),"9.7 kts (5 m/s, 11.2 mph) East-Southeast (120°)",6.2 mi. (10 km),"Scattered clouds 3,600 ft. (1,097 m)",29.71 in.Hg (1006 mB),84 %,"1,893 ft. (577 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 220800Z 12005MPS 9999 SCT036 26/23 Q1006 NOSIG,,,,
89,2024-04-22 17:00:00,27.0°C (80.6°F),24.0°C (75.2°F),"7.8 kts (4 m/s, 8.9 mph) South-Southeast (150°)",6.2 mi. (10 km),"Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.71 in.Hg (1006 mB),84 %,"2,028 ft. (618 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 220900Z 15004MPS 9999 BKN040 27/24 Q1006 NOSIG,30.1°C (86.2°F),,,
90,2024-04-22 18:00:00,26.0°C (78.8°F),24.0°C (75.2°F),"5.8 kts (3 m/s, 6.7 mph) South-Southeast (160°)",6.2 mi. (10 km),"Scattered clouds 2,300 ft. (701 m)",29.74 in.Hg (1007 mB),89 %,"1,881 ft. (573 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 221000Z 16003MPS 9999 SCT023 26/24 Q1007 NOSIG,,,,
91,2024-04-22 19:00:00,25.0°C (77.0°F),24.0°C (75.2°F),"3.9 kts (2 m/s, 4.5 mph) South (180°)",6.2 mi. (10 km),"Few clouds 3,300 ft. (1,006 m)",29.74 in.Hg (1007 mB),0.94,"1,768 ft. (539 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 221100Z 18002MPS 9999 FEW033 25/24 Q1007 NOSIG,,,,
92,2024-04-22 20:00:00,25.0°C (77.0°F),24.0°C (75.2°F),"1.9 kts (1 m/s, 2.2 mph) South-Southwest (200°)",6.2 mi. (10 km),"Ceiling: Broken clouds 4,300 ft. (1,311 m)",29.74 in.Hg (1007 mB),94 %,"1,768 ft. (539 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 221200Z 20001MPS 9999 -SHRA BKN043 25/24 Q1007 NOSIG,,Light rain showers,,
93,2024-04-22 21:00:00,25.0°C (77.0°F),24.0°C (75.2°F),"1.9 kts (1 m/s, 2.2 mph) South (180°)",6.2 mi. (10 km),"Ceiling: Broken clouds 3,300 ft. (1,006 m)",29.80 in.Hg (1009 mB),94 %,"1,701 ft. (518 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 221300Z 18001MPS 9999 BKN033 25/24 Q1009 NOSIG,,,,
94,2024-04-22 22:00:00,25.0°C (77.0°F),24.0°C (75.2°F),"5.8 kts (3 m/s, 6.7 mph) Southeast (140°)",6.2 mi. (10 km),"Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.80 in.Hg (1009 mB),94 %,"1,701 ft. (518 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 221400Z 14003MPS 9999 BKN050 25/24 Q1009 NOSIG,,,,
95,2024-04-22 23:00:00,25.0°C (77.0°F),23.0°C (73.4°F),"3.9 kts (2 m/s, 4.5 mph) South-Southeast (160°)",6.2 mi. (10 km),"Scattered clouds 5,000 ft. (1,524 m)",29.80 in.Hg (1009 mB),0.89,"1,678 ft. (512 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 221500Z 16002MPS 9999 SCT050 25/23 Q1009 NOSIG,,,,
96,2024-04-23 00:00:00,24.0°C (75.2°F),24.0°C (75.2°F),"1.9 kts (1 m/s, 2.2 mph) South (170°)",6.2 mi. (10 km),"Scattered clouds 5,000 ft. (1,524 m)",29.80 in.Hg (1009 mB),100 %,"1,587 ft. (484 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 221600Z 17001MPS 9999 SCT050 24/24 Q1009 NOSIG,,,,
97,2024-04-23 01:00:00,24.0°C (75.2°F),23.0°C (73.4°F),"5.8 kts (3 m/s, 6.7 mph) South (170°)",6.2 mi. (10 km),"Scattered clouds 4,000 ft. (1,219 m)",29.77 in.Hg (1008 mB),94 %,"1,599 ft. (487 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 221700Z 17003MPS 9999 SCT040 24/23 Q1008 NOSIG,,,,
98,2024-04-23 02:00:00,24.0°C (75.2°F),23.0°C (73.4°F),"3.9 kts (2 m/s, 4.5 mph) South-Southeast (150°)",6.2 mi. (10 km),"Scattered clouds 5,000 ft. (1,524 m)",29.74 in.Hg (1007 mB),94 %,"1,633 ft. (498 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 221800Z 15002MPS 9999 SCT050 24/23 Q1007 NOSIG,,,,
99,2024-04-23 03:00:00,25.0°C (77.0°F),23.0°C (73.4°F),"3.9 kts (2 m/s, 4.5 mph) Southeast (130°)",,Sky clear,29.74 in.Hg (1007 mB),89 %,"1,746 ft. (532 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 221900Z 13002MPS CAVOK 25/23 Q1007 NOSIG,,,,
100,2024-04-23 04:00:00,25.0°C (77.0°F),23.0°C (73.4°F),"5.8 kts (3 m/s, 6.7 mph) East-Southeast (120°)",,Sky clear,29.71 in.Hg (1006 mB),89 %,"1,780 ft. (543 m)",Ceiling and visibility OK No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 222000Z 12003MPS CAVOK 25/23 Q1006 NOSIG,,,,
101,2024-04-23 05:00:00,25.0°C (77.0°F),23.0°C (73.4°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",5.6 mi. (9 km),"Few clouds with cumulonimbus 2,300 ft. (701 m) Scattered clouds 3,600 ft. (1,097 m)",29.71 in.Hg (1006 mB),89 %,"1,780 ft. (543 m)",,Visual Meteorological Conditions,ZGSZ 222100Z 14002MPS 090V180 9000 -SHRA FEW023CB SCT036 25/23 Q1006 BECMG AT2120 TSRA,,,,Winds variable from East (90°) to South (180°)
102,2024-04-23 06:00:00,25.0°C (77.0°F),23.0°C (73.4°F),"9.7 kts (5 m/s, 11.2 mph) East-Southeast (120°)",6.2 mi. (10 km),"Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.71 in.Hg (1006 mB),89 %,"1,780 ft. (543 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 222200Z 12005MPS 9999 BKN050 25/23 Q1006 RETS NOSIG,,,,
103,2024-04-23 07:00:00,25.0°C (77.0°F),23.0°C (73.4°F),"7.8 kts (4 m/s, 8.9 mph) Vrb",6.2 mi. (10 km),"Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.71 in.Hg (1006 mB),89 %,"1,780 ft. (543 m)",,Visual Meteorological Conditions,ZGSZ 222300Z 11004MPS 080V140 9999 BKN040 25/23 Q1006 BECMG AT2330 TSRA,,,,Winds variable from East (80°) to Southeast (140°)
104,2024-04-23 08:00:00,24.0°C (75.2°F),24.0°C (75.2°F),"3.9 kts (2 m/s, 4.5 mph) North (360°)",3937 ft. (1.2 km),"Scattered clouds 1,300 ft. (396 m) Few clouds with cumulonimbus 2,300 ft. (701 m) Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.77 in.Hg (1008 mB),100 %,"1,621 ft. (494 m)",,Low Instrument Meteorological Conditions,ZGSZ 230000Z 36002MPS 1200 R33/1300D R34/P2000 +TSRA SCT013 FEW023CB BKN040 24/24 Q1008 BECMG AT0100 3500 -SHRA,,Heavy thunderstorm with rain,,
105,2024-04-23 09:00:00,24.0°C (75.2°F),24.0°C (75.2°F),"5.8 kts (3 m/s, 6.7 mph) East-Southeast (110°)",4.3 mi. (7 km),"Scattered clouds 1,300 ft. (396 m) Few clouds with cumulonimbus 2,300 ft. (701 m) Ceiling: Broken clouds 4,000 ft. (1,219 m)",29.77 in.Hg (1008 mB),100 %,"1,621 ft. (494 m)",,Marginal Visual Meteorological Conditions,ZGSZ 230100Z 11003MPS 7000 -TSRA SCT013 FEW023CB BKN040 24/24 Q1008 RESHRA BECMG AT0140 2000 TSRA,,"Light thunderstorm with rain, recent rain showers",,
106,2024-04-23 10:00:00,25.0°C (77.0°F),23.0°C (73.4°F),"5.8 kts (3 m/s, 6.7 mph) Vrb",1.2 mi. (2 km),"Scattered clouds 1,500 ft. (457 m) Scattered clouds with cumulonimbus 2,500 ft. (762 m)",29.77 in.Hg (1008 mB),89 %,"1,712 ft. (522 m)",,Instrument Meteorological Conditions,ZGSZ 230200Z VRB03MPS 2000 +TSRA SCT015 SCT025CB 25/23 Q1008 BECMG AT0220 3000 -SHRA,,Heavy thunderstorm with rain,,Winds variable
107,2024-04-23 11:00:00,24.0°C (75.2°F),24.0°C (75.2°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",5 mi. (8 km),"Scattered clouds 1,200 ft. (366 m) Few clouds with cumulonimbus 3,300 ft. (1,006 m) Scattered clouds 4,600 ft. (1,402 m)",29.77 in.Hg (1008 mB),100 %,"1,621 ft. (494 m)",,Marginal Visual Meteorological Conditions,ZGSZ 230300Z 07002MPS 030V110 8000 -TSRA SCT012 FEW033CB SCT046 24/24 Q1008 RESHRA BECMG AT0340 -SHRA,,"Light thunderstorm with rain, recent rain showers",,Winds variable from North-Northeast (30°) to East-Southeast (110°)
108,2024-04-23 12:00:00,26.0°C (78.8°F),24.0°C (75.2°F),"5.8 kts (3 m/s, 6.7 mph) North-Northeast (20°)",6.2 mi. (10 km),"Scattered clouds 1,600 ft. (488 m) Few clouds with cumulonimbus 3,300 ft. (1,006 m) Ceiling: Broken clouds 3,300 ft. (1,006 m)",29.77 in.Hg (1008 mB),89 %,"1,848 ft. (563 m)",,Visual Meteorological Conditions,ZGSZ 230400Z 02003MPS 9999 -SHRA SCT016 FEW033CB BKN033 26/24 Q1008 RETS BECMG AT0420 TSRA,,"Light rain showers, RETS",,
109,2024-04-23 13:00:00,25.0°C (77.0°F),24.0°C (75.2°F),"3.9 kts (2 m/s, 4.5 mph) Vrb",6.2 mi. (10 km),"Few clouds 1,800 ft. (549 m) Few clouds with cumulonimbus 3,300 ft. (1,006 m) Ceiling: Broken clouds 5,000 ft. (1,524 m)",29.74 in.Hg (1007 mB),94 %,"1,768 ft. (539 m)",No significant changes expected in the next two hours,Visual Meteorological Conditions,ZGSZ 230500Z 19002MPS 160V220 9999 -SHRA FEW018 FEW033CB BKN050 25/24 Q1007 RETS NOSIG,,"Light rain showers, RETS",,Winds variable from South-Southeast (160°) to Southwest (220°)
110,2024-04-23 14:00:00,24.0°C (75.2°F),23.0°C (73.4°F),"7.8 kts (4 m/s, 8.9 mph) South (170°)",6.2 mi. (10 km),"Ceiling: Broken clouds 1,200 ft. (366 m) Scattered clouds 1,300 ft. (396 m) Overcast 3,000 ft. (914 m) Broken clouds 5,000 ft. (1,524 m)",29.74 in.Hg (1007 mB),94 %,"1,633 ft. (498 m)",,Marginal Visual Meteorological Conditions,ZGSZ 230600Z 17004MPS 9999 SCT013 BKN050 24/23 Q1007 BECMG AT0720 BKN012 OVC030,,,,
