flightDate,flightNo,regNo,status,destAirportName,ptd,atd,depDelayTime,depTerminal,gate,eta
2024-04-19,CZ3193,B30E7,到达,北京大兴,12:30,17:31,延误301,T3,31,20:10
2024-04-19,KN5858,B1465,到达,北京大兴,11:45,17:42,延误357,T3,509,20:25
2024-04-19,CZ2836,B1826,到达,重庆江北,12:00,17:51,延误351,T3,529B,19:57
2024-04-19,ZH8015,B1376,到达,河内内排国际,16:35,17:53,延误78,T3,6,18:23
2024-04-19,9C7520,B8963,到达,上海虹桥,13:05,17:55,延误290,T3,39,19:45
2024-04-19,EU2218,B32F9,到达,成都双流,11:35,17:57,延误382,T3,29,19:58
2024-04-19,CZ6312,B309K,到达,沈阳桃仙,13:45,18:02,延误257,T3,561,21:25
2024-04-19,MF8304,B7557,到达,重庆江北,11:50,18:10,延误380,T3,35,20:04
2024-04-19,HU7741,B1929,到达,太原武宿,17:50,18:12,延误22,T3,549A,20:43
2024-04-19,ZH9535,B6780,到达,上海虹桥,13:15,18:21,延误306,T3,560,20:05
2024-04-19,ZH9405,B5619,到达,成都双流,12:00,18:22,延误382,T3,63,20:29
2024-04-19,MU5342,B206K,到达,上海虹桥,13:30,18:25,延误295,T3,543,20:08
2024-04-19,ZH9423,B5775,到达,重庆江北,11:40,18:32,延误412,T3,69,20:28
2024-04-19,CA8234,B6675,到达,武汉天河,11:55,18:33,延误398,T3,508,20:09
2024-04-19,GJ8787,B329R,到达,徐州观音,12:20,18:35,延误375,T3,76,20:41
2024-04-19,ZH8973,B8181,到达,巴中恩阳,12:15,18:36,延误381,T3,46,21:02
2024-04-19,CZ5843,B309X,到达,青岛胶东,11:45,18:38,延误413,T3,28,21:21
2024-04-19,CZ6300,B30AJ,到达,大连周水子,12:10,18:40,延误390,T3,50B,21:30
2024-04-19,MF8871,B7847,到达,泸州云龙,17:50,18:49,延误59,T3,34,20:45
2024-04-19,CZ3633,B30EC,到达,哈尔滨太平,12:00,18:52,延误412,T3,73,22:42
2024-04-19,ZH9213,B32DS,到达,西安咸阳,14:10,18:55,延误285,T3,33,21:09
2024-04-19,GJ8966,B327P,到达,杭州萧山,13:40,18:57,延误317,T3,26,20:37
2024-04-19,FU6652,B7395,到达,昆明长水,18:45,18:58,延误13,T3,570,20:57
2024-04-19,MU2270,B1837,到达,西安咸阳,12:45,19:03,延误378,T3,32,21:24
2024-04-19,FX5230,N878FD,到达,大阪关西国际,18:45,19:05,延误20,,待定,23:17
2024-04-19,CZ3453,B6978,到达,成都双流,12:30,19:07,延误397,T3,50A,21:19
2024-04-19,HU7872,B1726,到达,西安咸阳,18:00,19:11,延误71,T3,505B,21:36
2024-04-19,CZ3976,B1979,到达,郑州新郑,12:35,19:14,延误399,T3,66,21:35
2024-04-19,ZH9105,B1935,到达,北京首都,12:30,19:18,延误408,T3,59,22:15
2024-04-19,ZH9903,B5737,到达,济南遥墙,12:55,19:22,延误387,T3,568B,21:52
2024-04-19,CZ8491,B6307,到达,天津滨海,12:50,19:23,延误393,T3,64,22:23
2024-04-19,MU5344,B5941,到达,上海虹桥,14:30,19:24,延误294,T3,504,21:19
2024-04-19,ZH9407,B32DT,到达,成都双流,14:40,19:27,延误287,T3,51,21:33
2024-04-19,NS3268,B1930,到达,石家庄正定,11:55,19:31,延误456,T3,569A,22:22
2024-04-19,ZH9627,B30FP,到达,哈尔滨太平,14:10,19:35,延误325,T3,71,23:29
2024-04-19,DZ6243,B1104,到达,郑州新郑,18:30,19:38,延误68,T3,547A,21:48
2024-04-19,HU7275,B1540,到达,成都天府,18:00,19:42,延误102,T3,544,21:39
2024-04-19,ZH9881,B5377,到达,杭州萧山,15:15,19:45,延误270,T3,505A,21:25
2024-04-19,CA8650,B6498,到达,北京大兴,12:35,19:46,延误431,T3,53,22:29
2024-04-19,HU7725,B1375,到达,上海浦东,19:30,19:49,延误19,T3,36,21:46
2024-04-19,HU7706,B2722,到达,北京首都,18:00,19:50,延误110,T3,526,22:33
2024-04-19,CA1376,B1431,到达,北京首都,18:20,19:52,延误92,T3,38,22:36
2024-04-19,ZH8053,B8219,到达,名古屋中部航空国际,12:45,19:54,延误429,T3,9,00:18
2024-04-19,CZ8495,B6290,到达,西安咸阳,12:15,19:56,延误461,T3,65,22:21
2024-04-19,HU7395,B1135,到达,杭州萧山,18:40,19:59,延误79,T3,546,21:34
2024-04-19,MU5392,B6591,到达,北京大兴,13:50,20:01,延误371,T3,528A,22:54
2024-04-19,ZH8105,B8667,到达,包头东河,15:20,20:05,延误285,T3,55,23:09
2024-04-19,MF8366,B6488,到达,天津滨海,12:05,20:09,延误484,T3,29,23:54
2024-04-19,MU5340,B304D,到达,上海浦东,13:00,20:10,延误430,T3,23,22:02
2024-04-19,ZH9107,B9908,到达,北京首都,14:30,20:12,延误342,T3,63,23:08
2024-04-19,DZ6247,B1462,到达,沈阳桃仙,16:35,20:16,延误221,T3,58,23:49
2024-04-19,MU5348,B8968,到达,上海虹桥,15:30,20:17,延误287,T3,22,22:14
2024-04-19,CA1332,B2086,到达,北京首都,17:30,20:20,延误170,T3,21,23:02
2024-04-19,HO1884,B32EJ,到达,上海虹桥,13:50,20:22,延误392,T3,43,22:21
2024-04-19,9C6539,B329U,到达,石家庄正定,14:15,20:24,延误369,T3,31,23:03
2024-04-19,CZ3455,B6343,到达,重庆江北,13:05,20:28,延误443,T3,56,22:22
2024-04-19,9C8882,B32E2,到达,上海虹桥,16:05,20:29,延误264,T3,510B,22:23
2024-04-19,HU7708,B207U,到达,北京首都,18:15,20:33,延误138,T3,72,23:18
2024-04-19,ZH9109,B32CF,到达,北京首都,17:30,20:36,延误186,T3,27,00:15
2024-04-19,TV6040,B329H,到达,西安咸阳,17:40,20:39,延误179,T3,542,22:51
2024-04-19,CZ8597,B9913,到达,杭州萧山,13:00,20:40,延误460,T3,506,22:16
2024-04-19,CZ3167,B32GE,到达,北京大兴,14:15,20:42,延误387,T3,77,23:31
2024-04-19,CZ3225,B5940,到达,西安咸阳,19:25,20:45,延误80,T3,524,23:00
2024-04-19,HU7729,B1538,到达,日照山字河,18:55,20:46,延误111,T3,568A,22:50
2024-04-19,CA4314,B1085,到达,成都双流,19:15,20:49,延误94,T3,523,22:52
2024-04-19,CZ3071,B8870,到达,悉尼金斯福德,18:55,20:50,延误115,T3,1,07:43
2024-04-19,JD5992,B8072,到达,哈尔滨太平,20:30,20:55,延误25,T3,45,00:54
2024-04-19,MU5758,B5515,到达,昆明长水,17:50,20:56,延误186,T3,44,22:52
2024-04-19,TV9918,B30ER,到达,绵阳南郊,13:55,20:59,延误424,T3,41,23:14
2024-04-19,CZ3561,B324R,到达,上海虹桥,13:00,21:00,延误480,T3,71,22:46
2024-04-19,CZ5079,B30FX,到达,吉隆坡国际,20:20,21:02,延误42,T3,8,00:46
2024-04-19,HU7771,B5481,到达,温州龙湾,18:55,21:04,延误129,T3,64,22:22
2024-04-19,CA2814,B1219,到达,天津滨海,20:30,21:05,延误35,T3,564,23:56
2024-04-19,ZH8609,B5778,到达,合肥新桥,13:55,21:08,延误433,T3,73,22:50
2024-04-19,ZH9117,B1938,到达,北京首都,18:25,21:10,延误165,T3,48,00:48
2024-04-19,CZ3209,B6661,到达,无锡硕放,18:50,21:13,延误143,T3,76,23:07
2024-04-19,SC7630,B1931,到达,烟台蓬莱,19:55,21:15,延误80,T3,28,23:52
2024-04-19,HU7747,B1503,到达,太原武宿,18:15,21:16,延误181,T3,62B,23:56
2024-04-19,CZ6478,B5698,到达,郑州新郑,13:50,21:21,延误451,T3,530,23:33
2024-04-19,ZH9511,B6571,到达,上海浦东,13:40,21:23,延误463,T3,503,23:19
2024-04-19,5X77,N617UP,到达,安克雷奇泰德史蒂文斯国际,19:10,21:25,延误135,,待定,15:00
2024-04-19,CI528,B18308,到达,台北桃园,18:05,21:27,延误202,T3,3,23:02
2024-04-19,CZ8353,B32DG,到达,苏加诺哈达,19:15,21:30,延误135,T3,5,00:54
2024-04-19,SC1188,B5758,到达,济南遥墙,18:35,21:32,延误177,T3,545B,23:50
2024-04-19,NH966,JA808A,到达,东京羽田,17:00,21:36,延误276,,8,01:50
2024-04-19,ZH9007,B6351,到达,曼谷素万那普国际,16:25,21:39,延误314,T3,7,23:00
2024-04-19,MF8346,B5552,到达,杭州萧山,16:25,21:40,延误315,T3,60,23:13
2024-04-19,AK123,9MAGG,到达,吉隆坡国际,20:55,21:42,延误47,,4,01:17
2024-04-19,ZH9111,B5411,到达,宜春明月山,13:35,21:46,延误491,T3,72,23:05
2024-04-19,HU7475,B6527,到达,成都天府,20:00,21:48,延误108,T3,23,00:03
2024-04-19,CZ3827,B1845,到达,南京禄口,14:30,22:00,延误450,T3,65,23:57
2024-04-19,HU7733,B5372,到达,郑州新郑,21:15,22:01,延误46,T3,528B,00:14
2024-04-19,ZH9525,B6358,到达,上海浦东,14:40,22:07,延误447,T3,42,23:58
2024-04-19,ZH9951,B8693,到达,绵阳南郊,21:00,22:08,延误68,T3,31,00:39
2024-04-19,CA1368,B1430,到达,北京首都,17:50,22:12,延误262,T3,68,00:54
2024-04-19,BK2958,B5571,到达,鄂州花湖,21:10,22:16,延误66,T3,502,23:56
2024-04-19,ZH9917,B5771,到达,青岛胶东,15:05,22:17,延误432,T3,527,00:49
2024-04-19,CZ3153,B6356,到达,北京大兴,15:30,22:24,延误414,T3,41,01:12
2024-04-19,ZH9527,B6567,到达,上海浦东,16:25,22:25,延误360,T3,521,00:17
2024-04-19,DZ6225,B1415,到达,义乌,22:00,22:27,延误27,T3,525,00:00
2024-04-19,HU7710,B2759,到达,北京首都,21:10,22:30,延误80,T3,24,01:08
2024-04-19,3U8784,B6770,到达,重庆江北,20:05,22:34,延误149,T3,40,00:28
2024-04-19,ZH9513,B6563,到达,上海浦东,15:05,22:35,延误450,T3,567,00:28
2024-04-19,ZH8269,B5413,到达,宜昌三峡,20:20,22:39,延误139,T3,39,00:11
2024-04-19,ZH9517,B6856,到达,上海浦东,17:25,22:43,延误318,T3,507B,00:37
2024-04-19,ZH9605,B207D,到达,沈阳桃仙,17:20,22:44,延误324,T3,527,02:07
2024-04-19,ZH9811,B32CG,到达,无锡硕放,17:30,22:51,延误321,T3,42,00:39
2024-04-19,HU7024,B7616,到达,海口美兰,21:30,22:51,延误81,T3,63,00:02
2024-04-19,ZH9115,B6570,到达,北京首都,22:05,22:53,延误48,T3,509,02:35
2024-04-19,MU6160,B8861,到达,西安咸阳,18:25,22:54,延误269,T3,548,01:09
2024-04-19,ZH9397,B1476,到达,南宁吴圩,22:00,22:56,延误56,T3,64,00:05
2024-04-19,3U8704,B8330,到达,成都双流,15:30,22:57,延误447,T3,566B,01:13
2024-04-19,ZH9125,B8665,到达,天津滨海,19:00,23:00,延误240,T3,569A,01:54
2024-04-19,CA1384,B2047,到达,北京首都,18:10,23:06,延误296,T3,20,01:48
2024-04-19,HU7714,B1343,到达,北京首都,21:40,23:10,延误90,T3,563,01:51
2024-04-19,CZ3189,B8366,到达,北京大兴,15:30,23:14,延误464,T3,72,01:51
2024-04-19,MU6702,B2290,到达,北京大兴,16:20,23:19,延误419,T3,568B,02:07
2024-04-19,ZH8023,B1478,到达,吉隆坡国际,23:00,23:20,延误20,T3,10,02:54
2024-04-19,CZ3157,B32CR,到达,北京大兴,19:30,23:22,延误232,T3,37,02:00
2024-04-19,CZ6890,B1205,到达,绵阳南郊,20:05,23:25,延误200,T3,541,02:03
2024-04-19,CZ5793,B8426,到达,成都双流,21:05,23:30,延误145,T3,73,02:22
2024-04-19,ZH9435,B6690,到达,成都天府,22:35,23:34,延误59,T3,44,01:57
2024-04-19,Y87533,B5711,到达,南京禄口,23:10,23:35,延误25,T3,43,01:26
2024-04-19,3U8706,B9967,到达,成都双流,19:20,23:36,延误256,T3,61B,02:19
2024-04-19,CZ3433,B1626,到达,成都天府,20:45,23:43,延误178,T3,510A,02:12
2024-04-19,DZ6209,B7631,到达,长治王村,23:00,23:44,延误44,T3,50A,02:17
2024-04-19,ZH9425,B1036,到达,重庆江北,20:05,23:47,延误222,T3,46,02:13
2024-04-19,FD597,HSABA,到达,曼谷廊曼,23:30,23:49,延误19,,4,01:13
2024-04-19,CA2816,B7896,到达,天津滨海,22:40,23:56,延误76,T3,569B,02:55
2024-04-19,CZ5378,,取消,贵阳龙洞堡,08:05,,0,T3,,
2024-04-19,ZH9809,,取消,无锡硕放,12:10,,0,T3,,
2024-04-19,ZH9051,,取消,东京成田,12:25,,0,T3,,
2024-04-19,ZH9915,,取消,青岛胶东,13:35,,0,T3,,
2024-04-19,MF8806,,取消,哈尔滨太平,13:40,,0,T3,,
2024-04-19,CZ8797,,取消,济南遥墙,14:45,,0,T3,,
2024-04-19,CZ3557,,取消,上海虹桥,15:00,,0,T3,,
2024-04-19,ZH9625,,取消,南通兴东,15:40,,0,T3,,
2024-04-19,ZH9937,,取消,杭州萧山,16:05,,0,T3,,
2024-04-19,ZH9537,,取消,上海虹桥,16:10,,0,T3,,
2024-04-19,KN2680,,取消,温州龙湾,16:15,,0,T3,,
2024-04-19,ZH9843,,取消,南京禄口,16:25,,0,T3,,
2024-04-19,CA4365,,取消,达州金垭,16:50,,0,T3,,
2024-04-19,CZ8435,,取消,迪拜国际,16:50,,0,T3,,
2024-04-19,CZ6479,,取消,杭州萧山,17:00,,0,T3,,
2024-04-19,CA1314,,取消,北京首都,17:00,,0,T3,,
2024-04-19,ZH8963,,取消,烟台蓬莱,17:05,,0,T3,,
2024-04-19,ZH9895,,取消,合肥新桥,17:30,,0,T3,,
2024-04-19,BK3116,,取消,扬州泰州,17:30,,0,T3,,
2024-04-19,CA1734,,取消,杭州萧山,17:50,,0,T3,,
2024-04-19,MU5244,,取消,宁波栎社,17:55,,0,T3,,
2024-04-19,CZ3575,,取消,上海虹桥,18:00,,0,T3,,
2024-04-19,ZH9607,,取消,扬州泰州,18:00,,0,T3,,
2024-04-19,HO1886,,取消,上海虹桥,18:05,,0,T3,,
2024-04-19,ZH9521,,取消,景德镇罗家,18:10,,0,T3,,
2024-04-19,CZ6389,,取消,郑州新郑,18:10,,0,T3,,
2024-04-19,ZH9411,,取消,成都双流,18:15,,0,T3,,
2024-04-19,ZH9813,,取消,无锡硕放,18:20,,0,T3,,
2024-04-19,CZ3173,,取消,北京大兴,18:30,,0,T3,,
2024-04-19,CZ3669,,取消,南京禄口,18:55,,0,T3,,
2024-04-19,ZH9897,,取消,合肥新桥,18:55,,0,T3,,
2024-04-19,CZ3563,,取消,上海虹桥,19:00,,0,T3,,
2024-04-19,ZH8955,,取消,温州龙湾,19:05,,0,T3,,
2024-04-19,ZH9919,,取消,台州路桥,19:05,,0,T3,,
2024-04-19,ZH9519,,取消,上海浦东,19:05,,0,T3,,
2024-04-19,ZH9845,,取消,南京禄口,19:10,,0,T3,,
2024-04-19,ZH9847,,取消,南京禄口,19:10,,0,T3,,
2024-04-19,HU7755,,取消,天津滨海,19:15,,0,T3,,
2024-04-19,MU6422,,取消,杭州萧山,19:30,,0,T3,,
2024-04-19,CZ3587,,取消,上海虹桥,19:30,,0,T3,,
2024-04-19,LT6660,,取消,赤峰玉龙,19:30,,0,T3,,
2024-04-19,ZH9883,,取消,杭州萧山,19:50,,0,T3,,
2024-04-19,CZ3589,,取消,上海虹桥,20:00,,0,T3,,
2024-04-19,MU6372,,取消,成都天府,20:00,,0,T3,,
2024-04-19,DZ6207,,取消,上海浦东,20:00,,0,T3,,
2024-04-19,ZH9631,,取消,扬州泰州,20:15,,0,T3,,
2024-04-19,CA4312,,取消,成都双流,20:15,,0,T3,,
2024-04-19,MU2938,,取消,无锡硕放,20:25,,0,T3,,
2024-04-19,CZ5845,,取消,太原武宿,20:25,,0,T3,,
2024-04-19,MU5358,,取消,上海虹桥,20:30,,0,T3,,
2024-04-19,CZ3191,,取消,北京大兴,20:30,,0,T3,,
2024-04-19,ZH8429,,取消,芜湖宣州,20:35,,0,T3,,
2024-04-19,MF8350,,取消,北京大兴,20:40,,0,T3,,
2024-04-19,HO1888,,取消,上海虹桥,20:50,,0,T3,,
2024-04-19,ZH9851,,取消,南京禄口,21:00,,0,T3,,
2024-04-19,HU7761,,取消,宁波栎社,21:00,,0,T3,,
2024-04-19,ZH9817,,取消,无锡硕放,21:05,,0,T3,,
2024-04-19,ZH9215,,取消,西安咸阳,21:05,,0,T3,,
2024-04-19,CZ8587,,取消,盐城南洋,21:10,,0,T3,,
2024-04-19,ZH8967,,取消,宁波栎社,21:15,,0,T3,,
2024-04-19,MU6612,,取消,重庆江北,21:15,,0,T3,,
2024-04-19,CZ8737,,取消,宁波栎社,21:15,,0,T3,,
2024-04-19,ZH9815,,取消,无锡硕放,21:15,,0,T3,,
2024-04-19,CZ8503,,取消,常州奔牛,21:15,,0,T3,,
2024-04-19,CZ3577,,取消,南京禄口,21:15,,0,T3,,
2024-04-19,MU2558,,取消,武汉天河,21:20,,0,T3,,
2024-04-19,9C8776,,取消,上海虹桥,21:20,,0,T3,,
2024-04-19,MF8318,,取消,上海虹桥,21:30,,0,T3,,
2024-04-19,MU5360,,取消,上海虹桥,21:30,,0,T3,,
2024-04-19,ZH9853,,取消,南京禄口,21:40,,0,T3,,
2024-04-19,MU6670,,取消,北京大兴,21:40,,0,T3,,
2024-04-19,9C8950,,取消,上海虹桥,21:45,,0,T3,,
2024-04-19,MU6668,,取消,北京大兴,21:45,,0,T3,,
2024-04-19,ZH9315,,取消,海口美兰,21:55,,0,T3,,
2024-04-19,CZ3919,,取消,南阳姜营,22:00,,0,T3,,
2024-04-19,CZ6551,,取消,济南遥墙,22:00,,0,T3,,
2024-04-19,CZ3793,,取消,西安咸阳,22:00,,0,T3,,
2024-04-19,CA2812,,取消,天津滨海,22:00,,0,T3,,
2024-04-19,ZH9339,,取消,襄阳刘集,22:05,,0,T3,,
2024-04-19,SC1190,,取消,济南遥墙,22:05,,0,T3,,
2024-04-19,RY6656,,取消,沈阳桃仙,22:05,,0,T3,,
2024-04-19,CZ3955,,取消,海口美兰,22:15,,0,T3,,
2024-04-19,CA1736,,取消,杭州萧山,22:15,,0,T3,,
2024-04-19,ZH9933,,取消,常州奔牛,22:25,,0,T3,,
2024-04-19,CZ3974,,取消,郑州新郑,22:25,,0,T3,,
2024-04-19,CZ6328,,取消,大连周水子,22:40,,0,T3,,
2024-04-19,SC4684,,取消,上饶三清山,22:50,,0,T3,,
2024-04-19,CA4346,,取消,重庆江北,22:50,,0,T3,,
2024-04-19,CZ6549,,取消,南充高坪,22:50,,0,T3,,
2024-04-19,HU7397,,取消,杭州萧山,23:00,,0,T3,,
2024-04-19,CA1304,,取消,北京首都,23:00,,0,T3,,
2024-04-19,CZ6923,,取消,昆明长水,23:05,,0,T3,,
2024-04-19,CZ8577,,取消,武汉天河,23:10,,0,T3,,
2024-04-19,PN6230,,取消,重庆江北,23:15,,0,T3,,
2024-04-19,PN6312,,取消,郑州新郑,23:15,,0,T3,,
2024-04-19,CZ6758,,取消,三亚凤凰,23:20,,0,T3,,
2024-04-19,MU2878,,取消,南京禄口,23:25,,0,T3,,
2024-04-19,CZ6794,,取消,海口美兰,23:30,,0,T3,,
2024-04-19,CZ3365,,取消,杭州萧山,23:30,,0,T3,,
2024-04-19,MF8966,,取消,福州长乐,23:40,,0,T3,,
2024-04-19,PN6322,,取消,合肥新桥,23:40,,0,T3,,
2024-04-19,CA1358,,取消,北京首都,23:40,,0,T3,,
2024-04-19,CA4326,,取消,成都双流,23:45,,0,T3,,
2024-04-19,CZ3668,,取消,贵阳龙洞堡,23:50,,0,T3,,
2024-04-19,CZ6304,,取消,沈阳桃仙,23:50,,0,T3,,
2024-04-19,HO1690,,取消,南京禄口,23:55,,0,T3,,
2024-04-19,Y87587,,取消,上海浦东,23:55,,0,T3,,
2024-04-19,MF8380,,取消,天津滨海,23:55,,0,T3,,
2024-04-19,ZH9219,,取消,西安咸阳,23:59,,0,T3,,
2024-04-19,CZ5378,,取消,贵阳龙洞堡,08:05,,0,T3,,
2024-04-19,ZH9809,,取消,无锡硕放,12:10,,0,T3,,
2024-04-19,ZH9051,,取消,东京成田,12:25,,0,T3,,
2024-04-19,ZH9915,,取消,青岛胶东,13:35,,0,T3,,
2024-04-19,MF8806,,取消,哈尔滨太平,13:40,,0,T3,,
2024-04-19,CZ8797,,取消,济南遥墙,14:45,,0,T3,,
2024-04-19,CZ3557,,取消,上海虹桥,15:00,,0,T3,,
2024-04-19,ZH9625,,取消,南通兴东,15:40,,0,T3,,
2024-04-19,ZH9937,,取消,杭州萧山,16:05,,0,T3,,
2024-04-19,ZH9537,,取消,上海虹桥,16:10,,0,T3,,
2024-04-19,KN2680,,取消,温州龙湾,16:15,,0,T3,,
2024-04-19,ZH9843,,取消,南京禄口,16:25,,0,T3,,
2024-04-19,CA4365,,取消,达州金垭,16:50,,0,T3,,
2024-04-19,CZ8435,,取消,迪拜国际,16:50,,0,T3,,
2024-04-19,CZ6479,,取消,杭州萧山,17:00,,0,T3,,
2024-04-19,CA1314,,取消,北京首都,17:00,,0,T3,,
2024-04-19,ZH8963,,取消,烟台蓬莱,17:05,,0,T3,,
2024-04-19,ZH9895,,取消,合肥新桥,17:30,,0,T3,,
2024-04-19,BK3116,,取消,扬州泰州,17:30,,0,T3,,
2024-04-19,CA1734,,取消,杭州萧山,17:50,,0,T3,,
2024-04-19,MU5244,,取消,宁波栎社,17:55,,0,T3,,
2024-04-19,CZ3575,,取消,上海虹桥,18:00,,0,T3,,
2024-04-19,ZH9607,,取消,扬州泰州,18:00,,0,T3,,
2024-04-19,HO1886,,取消,上海虹桥,18:05,,0,T3,,
2024-04-19,ZH9521,,取消,景德镇罗家,18:10,,0,T3,,
2024-04-19,CZ6389,,取消,郑州新郑,18:10,,0,T3,,
2024-04-19,ZH9411,,取消,成都双流,18:15,,0,T3,,
2024-04-19,ZH9813,,取消,无锡硕放,18:20,,0,T3,,
2024-04-19,CZ3173,,取消,北京大兴,18:30,,0,T3,,
2024-04-19,CZ3669,,取消,南京禄口,18:55,,0,T3,,
2024-04-19,ZH9897,,取消,合肥新桥,18:55,,0,T3,,
2024-04-19,CZ3563,,取消,上海虹桥,19:00,,0,T3,,
2024-04-19,ZH8955,,取消,温州龙湾,19:05,,0,T3,,
2024-04-19,ZH9919,,取消,台州路桥,19:05,,0,T3,,
2024-04-19,ZH9519,,取消,上海浦东,19:05,,0,T3,,
2024-04-19,ZH9845,,取消,南京禄口,19:10,,0,T3,,
2024-04-19,ZH9847,,取消,南京禄口,19:10,,0,T3,,
2024-04-19,HU7755,,取消,天津滨海,19:15,,0,T3,,
2024-04-19,MU6422,,取消,杭州萧山,19:30,,0,T3,,
2024-04-19,CZ3587,,取消,上海虹桥,19:30,,0,T3,,
2024-04-19,LT6660,,取消,赤峰玉龙,19:30,,0,T3,,
2024-04-19,ZH9883,,取消,杭州萧山,19:50,,0,T3,,
2024-04-19,CZ3589,,取消,上海虹桥,20:00,,0,T3,,
2024-04-19,MU6372,,取消,成都天府,20:00,,0,T3,,
2024-04-19,DZ6207,,取消,上海浦东,20:00,,0,T3,,
2024-04-19,CZ2868,,取消,重庆巫山,20:05,,0,T3,,
2024-04-19,ZH9631,,取消,扬州泰州,20:15,,0,T3,,
2024-04-19,CA4312,,取消,成都双流,20:15,,0,T3,,
2024-04-19,MU2938,,取消,无锡硕放,20:25,,0,T3,,
2024-04-19,CZ5845,,取消,太原武宿,20:25,,0,T3,,
2024-04-19,MU5358,,取消,上海虹桥,20:30,,0,T3,,
2024-04-19,CZ3191,,取消,北京大兴,20:30,,0,T3,,
2024-04-19,ZH8429,,取消,芜湖宣州,20:35,,0,T3,,
2024-04-19,MF8350,,取消,北京大兴,20:40,,0,T3,,
2024-04-19,HO1888,,取消,上海虹桥,20:50,,0,T3,,
2024-04-19,ZH9851,,取消,南京禄口,21:00,,0,T3,,
2024-04-19,HU7761,,取消,宁波栎社,21:00,,0,T3,,
2024-04-19,ZH9817,,取消,无锡硕放,21:05,,0,T3,,
2024-04-19,ZH9215,,取消,西安咸阳,21:05,,0,T3,,
2024-04-19,CZ8587,,取消,盐城南洋,21:10,,0,T3,,
2024-04-19,ZH8967,,取消,宁波栎社,21:15,,0,T3,,
2024-04-19,MU6612,,取消,重庆江北,21:15,,0,T3,,
2024-04-19,CZ8737,,取消,宁波栎社,21:15,,0,T3,,
2024-04-19,ZH9815,,取消,无锡硕放,21:15,,0,T3,,
2024-04-19,CZ8503,,取消,常州奔牛,21:15,,0,T3,,
2024-04-19,CZ3577,,取消,南京禄口,21:15,,0,T3,,
2024-04-19,MU2558,,取消,武汉天河,21:20,,0,T3,,
2024-04-19,9C8776,,取消,上海虹桥,21:20,,0,T3,,
2024-04-19,MF8318,,取消,上海虹桥,21:30,,0,T3,,
2024-04-19,MU5360,,取消,上海虹桥,21:30,,0,T3,,
2024-04-19,ZH9853,,取消,南京禄口,21:40,,0,T3,,
2024-04-19,MU6670,,取消,北京大兴,21:40,,0,T3,,
2024-04-19,9C8950,,取消,上海虹桥,21:45,,0,T3,,
2024-04-19,MU6668,,取消,北京大兴,21:45,,0,T3,,
2024-04-19,ZH9315,,取消,海口美兰,21:55,,0,T3,,
2024-04-19,CZ3919,,取消,南阳姜营,22:00,,0,T3,,
2024-04-19,CZ6551,,取消,济南遥墙,22:00,,0,T3,,
2024-04-19,CZ3793,,取消,西安咸阳,22:00,,0,T3,,
2024-04-19,CA2812,,取消,天津滨海,22:00,,0,T3,,
2024-04-19,ZH9339,,取消,襄阳刘集,22:05,,0,T3,,
2024-04-19,SC1190,,取消,济南遥墙,22:05,,0,T3,,
2024-04-19,RY6656,,取消,沈阳桃仙,22:05,,0,T3,,
2024-04-19,CZ3955,,取消,海口美兰,22:15,,0,T3,,
2024-04-19,CA1736,,取消,杭州萧山,22:15,,0,T3,,
2024-04-19,ZH9933,,取消,常州奔牛,22:25,,0,T3,,
2024-04-19,CZ3974,,取消,郑州新郑,22:25,,0,T3,,
2024-04-19,CZ6328,,取消,大连周水子,22:40,,0,T3,,
2024-04-19,SC4684,,取消,上饶三清山,22:50,,0,T3,,
2024-04-19,CA4346,,取消,重庆江北,22:50,,0,T3,,
2024-04-19,CZ6549,,取消,南充高坪,22:50,,0,T3,,
2024-04-19,HU7397,,取消,杭州萧山,23:00,,0,T3,,
2024-04-19,CA1304,,取消,北京首都,23:00,,0,T3,,
2024-04-19,CZ6923,,取消,昆明长水,23:05,,0,T3,,
2024-04-19,CZ8577,,取消,武汉天河,23:10,,0,T3,,
2024-04-19,PN6230,,取消,重庆江北,23:15,,0,T3,,
2024-04-19,PN6312,,取消,郑州新郑,23:15,,0,T3,,
2024-04-19,CZ6758,,取消,三亚凤凰,23:20,,0,T3,,
2024-04-19,MU2878,,取消,南京禄口,23:25,,0,T3,,
2024-04-19,CZ6794,,取消,海口美兰,23:30,,0,T3,,
2024-04-19,CZ3365,,取消,杭州萧山,23:30,,0,T3,,
2024-04-19,MF8966,,取消,福州长乐,23:40,,0,T3,,
2024-04-19,PN6322,,取消,合肥新桥,23:40,,0,T3,,
2024-04-19,CA1358,,取消,北京首都,23:40,,0,T3,,
